name,BR_x,BR_y,BL_x,BL_y,TL_x,TL_y,TR_x,TR_y
0774.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0775.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0776.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0777.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0778.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0779.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0780.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0781.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0782.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0783.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0784.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0785.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0786.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0787.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0788.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0789.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0790.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0791.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0792.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0793.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0794.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0795.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0796.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0797.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0798.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0799.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0800.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0801.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0802.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0803.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0804.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0805.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0806.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0807.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0808.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0809.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0810.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0811.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0812.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0813.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0814.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0815.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0816.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0817.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0818.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0819.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0820.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0821.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0822.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0823.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0824.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0825.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0826.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0827.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0828.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0829.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0830.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0831.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0832.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0833.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0834.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0835.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0836.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0837.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0838.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0839.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0840.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0841.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0842.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0843.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0844.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0845.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0846.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0847.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0848.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0849.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0850.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0851.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0852.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0853.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0854.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0855.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0856.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0857.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0858.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0859.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0860.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0861.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0862.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0863.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0864.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0865.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0866.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0867.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0868.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0869.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0870.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0871.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0872.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0873.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0874.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0875.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0876.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0877.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0878.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0879.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0880.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0881.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0882.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0883.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0884.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0885.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0886.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0887.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0888.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0889.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0890.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0891.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0892.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0893.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0894.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0895.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0896.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0897.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0898.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0899.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0900.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0901.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0902.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0903.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0904.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0905.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0906.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0907.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0908.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0909.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0910.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0911.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0912.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0913.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0914.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0915.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0916.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0917.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0918.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0919.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0920.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0921.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0922.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0923.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0924.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0925.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0926.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0927.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0928.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0929.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0930.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0931.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0932.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0933.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0934.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0935.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0936.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0937.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0938.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0939.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0940.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0941.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0942.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0943.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0944.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0945.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0946.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0947.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0948.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0949.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0950.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0951.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0952.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0953.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0954.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0955.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0956.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0957.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0958.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0959.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0960.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0961.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0962.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0963.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0964.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0965.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0966.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0967.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0968.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0969.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0970.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0971.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0972.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0973.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0974.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0975.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0976.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0977.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0978.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0979.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0980.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0981.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0982.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0983.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0984.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0985.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0986.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0987.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0988.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0989.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0990.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0991.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0992.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0993.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0994.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0995.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0996.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0997.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0998.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
0999.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1000.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1001.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1002.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1003.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1004.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1005.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1006.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1007.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1008.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1009.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1010.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1011.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1012.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1013.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1014.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1015.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1016.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1017.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1018.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1019.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1020.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1021.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1022.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1023.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1024.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1025.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1026.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1027.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1028.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1029.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1030.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1031.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1032.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1033.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1034.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1035.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1036.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1037.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1038.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1039.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1040.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1041.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1042.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1043.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1044.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1045.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1046.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1047.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1048.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1049.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1050.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1051.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1052.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1053.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1054.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1055.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1056.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1057.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1058.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1059.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1060.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1061.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1062.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1063.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1064.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1065.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1066.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1067.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1068.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1069.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1070.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1071.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1072.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1073.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1074.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1075.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1076.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1077.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1078.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1079.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1080.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1081.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1082.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1083.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1084.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1085.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1086.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1087.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1088.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1089.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1090.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1091.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1092.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1093.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1094.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1095.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1096.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1097.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1098.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1099.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1100.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1101.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1102.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1103.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1104.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1105.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1106.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1107.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1108.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1109.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1110.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1111.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1112.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1113.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1114.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1115.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1116.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1117.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1118.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1119.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1120.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1121.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1122.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1123.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1124.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1125.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1126.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1127.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1128.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1129.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
1130.jpg,360.000,580.000,360.000,580.000,360.000,580.000,360.000,580.000
